test_position,row_id,original_id,y_true,final_python_score,final_python_label,final_python_threshold_margin,final_weka_score,final_weka_label,final_weka_threshold_margin,abs_score_difference
4618,23329,23330,0,0.057380211600604733,0,-0.27416092495373645,0.057396248382873341,0,-0.27414488817146787,1.6036782268608052e-05
4619,23333,23334,0,0.044107222894761301,0,-0.28743391365957988,0.044157669632667658,0,-0.28738346692167355,5.0446737906356676e-05
4620,23337,23338,0,0.047001578721091328,0,-0.28453955783324986,0.04701232840268308,0,-0.2845288081516581,1.0749681591752658e-05
4621,23339,23340,1,0.49737654688046307,1,0.16583541032612187,0.49721152702692156,1,0.16567039047258036,0.00016501985354150372
4622,23341,23342,1,0.22593288361187083,0,-0.10560825294247037,0.22590852456421492,0,-0.10563261199012627,2.4359047655908572e-05
4623,23350,23351,1,0.04554986890864253,0,-0.28599126764569865,0.045583659797417637,0,-0.28595747675692357,3.3790888775107886e-05
4624,23351,23352,0,0.11739921428044915,0,-0.21414192227389206,0.11740295344971149,0,-0.2141381831046297,3.7391692623428563e-06
4625,23352,23353,1,0.13512859476684436,0,-0.19641254178749684,0.13516826495744799,0,-0.19637287159689321,3.9670190603635636e-05
4626,23355,23356,1,0.74768245034161573,1,0.41614131378727454,0.74781344650178294,1,0.41627230994744174,0.00013099616016720717
4627,23365,23366,0,0.046081859622948022,0,-0.28545927693139317,0.046030817379099073,0,-0.28551031917524211,5.104224384894912e-05
4628,23383,23384,0,0.14838511689062531,0,-0.18315601966371589,0.14838817669605209,0,-0.18315295985828911,3.0598054267805264e-06
4629,23387,23388,1,0.076782994155264697,0,-0.25475814239907651,0.076787605919146379,0,-0.25475353063519479,4.6117638816817186e-06
4630,23388,23389,0,0.032930444736046248,0,-0.29861069181829497,0.03299322567413198,0,-0.29854791088020921,6.2780938085732485e-05
4631,23395,23396,0,0.18625223134494476,0,-0.14528890520939644,0.18626699766394125,0,-0.14527413889039995,1.4766318996495276e-05
4632,23399,23400,1,0.38739578331070085,1,0.055854646756359649,0.38671615950117505,1,0.055175022946833852,0.00067962380952579782
4633,23402,23403,0,0.16917775962204415,0,-0.16236337693229705,0.16917640837995643,0,-0.16236472817438477,1.351242087721527e-06
4634,23411,23412,0,0.077993224579754439,0,-0.25354791197458676,0.078295460344454018,0,-0.25324567620988719,0.00030223576469957936
4635,23412,23413,0,0.028657927296914024,0,-0.30288320925742718,0.028663019597787234,0,-0.30287811695655398,5.0923008732099706e-06
4636,23415,23416,1,0.7799303652202858,1,0.44838922866594461,0.77993386112547025,1,0.44839272457112905,3.4959051844474232e-06
4637,23421,23422,0,0.023275616767468092,0,-0.30826551978687311,0.023254369596095913,0,-0.30828676695824531,2.124717137217888e-05
4638,23424,23425,0,0.097980704354316023,0,-0.23356043220002518,0.097979904937288254,0,-0.23356123161705294,7.9941702776920032e-07
4639,23431,23432,1,0.36578183686040172,1,0.034240700306060523,0.36726441176812957,1,0.035723275213788375,0.0014825749077278516
4640,23433,23434,0,0.060786513650192879,0,-0.27075462290414831,0.060798263285614065,0,-0.27074287326872715,1.1749635421186289e-05
4641,23434,23435,0,0.10835336514704669,0,-0.22318777140729451,0.10835823483137393,0,-0.22318290172296729,4.8696843272383328e-06
4642,23442,23443,0,0.2145104816992715,0,-0.11703065485506969,0.2144812897838568,0,-0.11705984677048439,2.9191915414700231e-05
4643,23447,23448,0,0.37693431567221714,1,0.045393179117875937,0.37575415366204368,1,0.044213017107702479,0.0011801620101734578
4644,23451,23452,0,0.65601125464935894,1,0.32447011809501775,0.65607581049467545,1,0.32453467394033425,6.4555845316505156e-05
4645,23457,23458,0,0.07956307191600874,0,-0.25197806463833244,0.07955620755528911,0,-0.25198492899905212,6.864360719630036e-06
4646,23461,23462,0,0.027057513108369981,0,-0.30448362344597124,0.02706748967779728,0,-0.30447364687654394,9.9765694272987981e-06
4647,23463,23464,1,0.27103665989758563,0,-0.060504476656755568,0.2710310939886611,0,-0.0605100425656801,5.5659089245319038e-06
4648,23465,23466,1,0.48588422565107353,1,0.15434308909673233,0.48588338860036273,1,0.15434225204602153,8.3705071080020232e-07
4649,23467,23468,0,0.049586516566278604,0,-0.28195461998806259,0.049587029792158371,0,-0.2819541067621828,5.132258797668765e-07
4650,23468,23469,1,0.64725035426899113,1,0.31570921771464994,0.64726156866045736,1,0.31572043210611617,1.1214391466229934e-05
4651,23471,23472,0,0.53992745618980498,1,0.20838631963546378,0.53990416220663873,1,0.20836302565229753,2.329398316625042e-05
4652,23476,23477,0,0.0083039387212772032,0,-0.32323719783306398,0.0083100560303723155,0,-0.32323108052396887,6.1173090951122805e-06
4653,23483,23484,0,0.1706908932757755,0,-0.1608502432785657,0.17072126155577835,0,-0.16081987499856285,3.0368280002857073e-05
4654,23485,23486,0,0.12249736259608755,0,-0.20904377395825363,0.12249623592901712,0,-0.20904490062532408,1.1266670704307424e-06
4655,23494,23495,0,0.11030476796216157,0,-0.22123636859217963,0.11030491818155172,0,-0.22123621837278948,1.5021939014925323e-07
4656,23495,23496,1,0.3186118370057433,0,-0.012929299548597895,0.3186643965271807,0,-0.012876740027160494,5.2559521437400836e-05
4657,23496,23497,0,0.091167012758270854,0,-0.24037412379607034,0.091201878399240502,0,-0.24033925815510071,3.4865640969647393e-05
4658,23499,23500,0,0.16425193023744183,0,-0.16728920631689936,0.16426146918827436,0,-0.16727966736606684,9.5389508325272043e-06
4659,23501,23502,0,0.48261392153091714,1,0.15107278497657595,0.48268582512960706,1,0.15114468857526586,7.1903598689915249e-05
4660,23504,23505,0,0.083538872125362776,0,-0.24800226442897844,0.083514122206588465,0,-0.24802701434775273,2.4749918774311097e-05
4661,23505,23506,1,0.66442633282319141,1,0.33288519626885021,0.66439032420373922,1,0.33284918764939803,3.6008619452188029e-05
4662,23509,23510,0,0.59985250618666131,1,0.26831136963232011,0.59985743441245887,1,0.26831629785811767,4.9282257975624688e-06
4663,23513,23514,0,0.068104012216830198,0,-0.26343712433751099,0.068301977460302102,0,-0.26323915909403911,0.0001979652434719037
4664,23518,23519,0,0.13244092338393043,0,-0.19910021317041077,0.13243575222587572,0,-0.19910538432846547,5.1711580547064706e-06
4665,23528,23529,0,0.11720666820354146,0,-0.21433446835079972,0.11720934908313965,0,-0.21433178747120155,2.6808795981908551e-06
4666,23532,23533,1,0.45547058249563382,1,0.12392944594129263,0.45553870776202571,1,0.12399757120768451,6.8125266391882988e-05
4667,23538,23539,0,0.12864817092830172,0,-0.20289296562603948,0.12866534383134379,0,-0.20287579272299741,1.7172903042067533e-05
4668,23540,23541,0,0.31040594807250577,0,-0.021135188481835432,0.31042094426313221,0,-0.021120192291208983,1.4996190626448413e-05
4669,23544,23545,0,0.18301108526051615,0,-0.14853005129382504,0.18299546427099325,0,-0.14854567228334795,1.5620989522902029e-05
4670,23549,23550,0,0.10393701905446871,0,-0.22760411749987247,0.10398268798989674,0,-0.22755844856444446,4.5668935428025415e-05
4671,23553,23554,0,0.11476957608410204,0,-0.21677156047023916,0.1147401721337948,0,-0.21680096442054642,2.9403950307246851e-05
4672,23562,23563,1,0.19694045263061025,0,-0.13460068392373095,0.19696724105907382,0,-0.13457389549526738,2.6788428463569991e-05
4673,23563,23564,0,0.16806211216966194,0,-0.16347902438467926,0.16811328939687009,0,-0.16342784715747111,5.1177227208154541e-05
4674,23569,23570,0,0.16051571607446752,0,-0.17102542047987368,0.16053457678304398,0,-0.17100655977129722,1.8860708576456942e-05
4675,23572,23573,0,0.026757062834271345,0,-0.30478407372006988,0.0267709028447605,0,-0.30477023370958067,1.3840010489155757e-05
4676,23575,23576,0,0.39263925351745971,1,0.061098116963118509,0.39263910715207606,1,0.061097970597734863,1.4636538364642959e-07
4677,23583,23584,0,0.062949834898946733,0,-0.26859130165539447,0.062849452166844996,0,-0.26869168438749619,0.00010038273210173643
4678,23597,23598,0,0.008620706211622307,0,-0.32292043034271889,0.0086254324385729546,0,-0.32291570411576825,4.7262269506475468e-06
4679,23599,23600,0,0.14788348739135257,0,-0.18365764916298863,0.14789783539662157,0,-0.18364330115771962,1.4348005269004815e-05
4680,23601,23602,0,0.12385168099483862,0,-0.20768945555950258,0.12384666207544784,0,-0.20769447447889336,5.0189193907812513e-06
4681,23602,23603,1,0.56065942815553238,1,0.22911829160119118,0.56046258751355571,1,0.22892145095921451,0.00019684064197666995
4682,23607,23608,1,0.75331003195175872,1,0.42176889539741752,0.75333618526766843,1,0.42179504871332724,2.6153315909716035e-05
4683,23612,23613,0,0.091296150216189101,0,-0.24024498633815211,0.091291904305477567,0,-0.24024923224886363,4.2459107115339068e-06
4684,23626,23627,0,0.058199971823001906,0,-0.27334116473133929,0.058206754209432866,0,-0.27333438234490831,6.7823864309604631e-06
4685,23629,23630,0,0.11133878318986981,0,-0.22020235336447139,0.111300166127125,0,-0.22024097042721619,3.8617062744814024e-05
4686,23635,23636,1,0.54290920712606439,1,0.21136807057172319,0.54291274726678085,1,0.21137161071243965,3.5401407164625809e-06
4687,23642,23643,0,0.069615436628075636,0,-0.26192569992626558,0.069619296565336705,0,-0.26192183998900448,3.8599372610692573e-06
4688,23643,23644,0,0.079104252395176461,0,-0.25243688415916476,0.079046765821206885,0,-0.2524943707331343,5.7486573969575683e-05
4689,23653,23654,0,0.071748946909666725,0,-0.25979218964467449,0.071744317981820349,0,-0.25979681857252085,4.6289278463756967e-06
4690,23656,23657,0,0.38810067131747328,1,0.05655953476313208,0.38809192136030668,1,0.056550784805965482,8.7499571665983211e-06
4691,23658,23659,0,0.21159518284832629,0,-0.11994595370601491,0.21159052937210018,0,-0.11995060718224101,4.6534762261074558e-06
4692,23663,23664,1,0.16393462904055239,0,-0.1676065075137888,0.16391597113748219,0,-0.16762516541685901,1.8657903070207205e-05
4693,23667,23668,0,0.17627567140700998,0,-0.15526546514733122,0.1763337101943328,0,-0.15520742636000839,5.80387873228283e-05
4694,23683,23684,0,0,0,-0.3315411365543412,8.3573363038023107e-08,0,-0.33154105298097813,8.3573363038023107e-08
4695,23686,23687,0,0.07718343124339179,0,-0.25435770531094942,0.07718796858039878,0,-0.25435316797394242,4.5373370069906604e-06
4696,23690,23691,0,0.10610313857732373,0,-0.22543799797701747,0.10610813880770439,0,-0.2254329977466368,5.0002303806639947e-06
4697,23692,23693,0,0.10151169401160766,0,-0.23002944254273355,0.1015066162388879,0,-0.23003452031545329,5.0777727197554023e-06
4698,23694,23695,0,0.48868431839524928,1,0.15714318184090809,0.48870075985986294,1,0.15715962330552175,1.6441464613659029e-05
4699,23695,23696,0,0.079069643320434979,0,-0.25247149323390622,0.079070401265898954,0,-0.25247073528844222,7.5794546397500717e-07
4700,23704,23705,1,0.73741455546412371,1,0.40587341890978251,0.73740284809597967,1,0.40586171154163847,1.1707368144042718e-05
4701,23707,23708,0,0.15889609115875644,0,-0.17264504539558476,0.15889671375499451,0,-0.17264442279934669,6.2259623806459885e-07
4702,23714,23715,0,0.12850235860039072,0,-0.20303877795395048,0.12857377985674254,0,-0.20296735669759866,7.1421256351816842e-05
4703,23727,23728,0,0.22529218124030059,0,-0.10624895531404061,0.22530114076641589,0,-0.10623999578792531,8.9595261152930483e-06
4704,23735,23736,0,0.081548882525139865,0,-0.24999225402920133,0.081391668651079024,0,-0.2501494679032622,0.00015721387406084086
4705,23736,23737,1,0.25165321229338095,0,-0.079887924260960252,0.25166144876112562,0,-0.079879687793215581,8.2364677446711276e-06
4706,23748,23749,0,0.25136571184266926,0,-0.080175424711671939,0.25137804217522519,0,-0.080163094379116007,1.2330332555932078e-05
4707,23750,23751,0,0.12137099720764358,0,-0.21017013934669762,0.12136812534529304,0,-0.21017301120904816,2.8718623505397112e-06
4708,23753,23754,0,0.33319100947540398,1,0.0016498729210627783,0.33319942977067663,1,0.0016582932163354269,8.420295272648648e-06
4709,23756,23757,0,0.0090764469397159632,0,-0.32246468961462521,0.0090800590002319426,0,-0.32246107755410924,3.61206051597944e-06
4710,23759,23760,1,0.3700398064900543,1,0.038498669935713103,0.37003645439505217,1,0.038495317840710974,3.3520950021292961e-06
4711,23762,23763,0,0.17423219136995358,0,-0.15730894518438762,0.17424356295218926,0,-0.15729757360215194,1.1371582235686351e-05
4712,23767,23768,0,0.38278073677020474,1,0.051239600215863546,0.38275139341935954,1,0.051210256865018344,2.9343350845201233e-05
4713,23771,23772,0,0.079463435774322827,0,-0.25207770078001834,0.07945947574338949,0,-0.25208166081095174,3.9600309333365225e-06
4714,23773,23774,0,0.18238256996913926,0,-0.14915856658520193,0.18237770498469646,0,-0.14916343156964473,4.8649844427983702e-06
4715,23776,23777,0,0.038980654855161945,0,-0.29256048169917925,0.038989382057251241,0,-0.29255175449708998,8.7272020892967261e-06
4716,23779,23780,0,0.034344254837781196,0,-0.29719688171656,0.034328967189313969,0,-0.29721216936502726,1.5287648467227077e-05
4717,23782,23783,0,0.36857607724374897,1,0.037034940689407769,0.36987390030082606,1,0.038332763746484866,0.0012978230570770966
4718,23784,23785,0,0.08074877345620049,0,-0.25079236309814068,0.080750521171731232,0,-0.25079061538260994,1.7477155307421555e-06
4719,23789,23790,0,0.24679263850314587,0,-0.084748498051195331,0.24680025980412421,0,-0.084740876750216992,7.6213009783387964e-06
4720,23808,23809,0,0.16415199757767335,0,-0.16738913897666785,0.16415941345096824,0,-0.16738172310337296,7.4158732948914619e-06
4721,23817,23818,1,0.18030777049493035,0,-0.15123336605941085,0.1803028448042438,0,-0.1512382917500974,4.9256906865524641e-06
4722,23822,23823,1,0.32139635978568515,0,-0.01014477676865605,0.32140344969143553,0,-0.01013768686290567,7.0899057503792662e-06
4723,23824,23825,0,0.12023093015675682,0,-0.21131020639758438,0.12031759825587249,0,-0.21122353829846871,8.6668099115672081e-05
4724,23827,23828,1,0.63776949582903775,1,0.30622835927469655,0.63774887296419114,1,0.30620773640984994,2.0622864846608913e-05
4725,23829,23830,0,0.12784675842758192,0,-0.20369437812675928,0.12768391770334353,0,-0.20385721885099767,0.00016284072423838891
4726,23846,23847,0,0.32808461612516793,0,-0.003456520429173271,0.32810911322816882,0,-0.0034320233261723732,2.4497103000897802e-05
4727,23851,23852,0,0.31948182178417744,0,-0.012059314770163754,0.31949759511487469,0,-0.01204354143946651,1.577333069724407e-05
4728,23858,23859,0,0.11122848187380519,0,-0.22031265468053601,0.11131691544277553,0,-0.22022422111156567,8.8433568970341936e-05
4729,23866,23867,0,0.20414827542041922,0,-0.12739286113392198,0.20413179035666495,0,-0.12740934619767624,1.6485063754262397e-05
4730,23871,23872,0,1,1,0.66845886344565875,0.71423498925632234,1,0.38269385270198114,0.28576501074367766
4731,23879,23880,0,0.08480309183011471,0,-0.2467380447242265,0.084821265966476017,0,-0.24671987058786518,1.8174136361306936e-05
4732,23886,23887,0,0.018284653692685223,0,-0.31325648286165597,0.01829502408473541,0,-0.31324611246960576,1.0370392050186583e-05
4733,23889,23890,0,0.21594107110008001,0,-0.11560006545426119,0.21595047471400508,0,-0.11559066184033612,9.4036139250686102e-06
4734,23893,23894,0,0.14747868515851939,0,-0.18406245139582181,0.14749669763578035,0,-0.18404443891856084,1.8012477260964666e-05
4735,23894,23895,0,0.16280945941567584,0,-0.16873167713866535,0.16278166131110666,0,-0.16875947524323454,2.7798104569182192e-05
4736,23895,23896,1,0.60286139192575794,1,0.27132025537141674,0.60287469359871038,1,0.27133355704436918,1.3301672952437116e-05
4737,23896,23897,0,0.091716362102409826,0,-0.23982477445193137,0.091706761920632554,0,-0.23983437463370866,9.6001817772722875e-06
4738,23907,23908,1,0.10782318624481263,0,-0.22371795030952857,0.10803854835726141,0,-0.2235025881970798,0.00021536211244878312
4739,23909,23910,0,0.55537444389653223,1,0.22383330734219103,0.55539150033412021,1,0.22385036377977902,1.7056437587981144e-05
4740,23911,23912,0,0.05311741296465592,0,-0.27842372358968526,0.053095218476656006,0,-0.27844591807768521,2.219448799991447e-05
4741,23921,23922,0,0.14505286511627077,0,-0.18648827143807042,0.14505857222359933,0,-0.18648256433074187,5.7071073285563934e-06
4742,23931,23932,0,0.37335412831951775,1,0.041812991765176555,0.37338248064813018,1,0.041841344093788979,2.8352328612424316e-05
4743,23937,23938,0,0.17176987093685353,0,-0.15977126561748767,0.17178665641351692,0,-0.15975448014082427,1.6785476663394583e-05
4744,23939,23940,1,0.38091894868652676,1,0.049377812132185561,0.38095562612658906,1,0.049414489572247866,3.6677440062304889e-05
4745,23947,23948,0,0.095578831659765023,0,-0.23596230489457617,0.095734877177975075,0,-0.23580625937636612,0.00015604551821005175
4746,23948,23949,0,0.12056625250497691,0,-0.21097488404936429,0.12060776740085589,0,-0.21093336915348532,4.1514895878988489e-05
4747,23950,23951,0,0.32744437699844908,0,-0.0040967595558921155,0.32746746579192559,0,-0.0040736707624156043,2.308879347651116e-05
4748,23954,23955,0,0.21837862340932171,0,-0.11316251314501949,0.21843929859084196,0,-0.11310183796349924,6.0675181520253307e-05
4749,23967,23968,0,0.036754535207876332,0,-0.29478660134646484,0.03676523428849867,0,-0.29477590226584255,1.0699080622338097e-05
4750,23973,23974,0,0.082760669630910777,0,-0.24878046692343042,0.082836294333204052,0,-0.24870484222113715,7.5624702293275448e-05
4751,23985,23986,1,0.17343753116630192,0,-0.15810360538803928,0.1732328766453351,0,-0.1583082599090061,0.00020465452096682379
4752,23988,23989,0,0.1628519262896567,0,-0.1686892102646845,0.16286735832566637,0,-0.16867377822867483,1.543203600967713e-05
4753,23993,23994,0,0.17811886337053978,0,-0.15342227318380142,0.17812062666917611,0,-0.15342050988516509,1.7632986363258496e-06
